id,loss
629,1534.6551513671875
634,1538.083740234375
638,959.8302612304688
642,1080.630615234375
643,2186.59375
645,1134.515869140625
648,6364.01171875
652,1554.37353515625
664,1159.53759765625
666,2150.76171875
672,953.6859130859375
676,1825.46875
678,3890.060791015625
682,1593.7144775390625
686,2833.26318359375
688,2387.695068359375
689,1392.9122314453125
690,1708.051513671875
692,9474.892578125
695,1600.3175048828125
697,3302.919189453125
698,1997.1697998046875
706,2569.14111328125
708,1558.8782958984375
712,2939.603759765625
715,4269.11328125
717,1201.58447265625
725,2888.75048828125
729,1207.784912109375
737,1359.7484130859375
739,5191.79296875
747,3811.372802734375
753,2552.6572265625
758,2398.66845703125
759,2155.636474609375
763,1542.9495849609375
773,5678.9990234375
774,1942.4453125
776,1438.4285888671875
788,3593.376953125
790,2275.090087890625
794,1292.965087890625
801,2278.720703125
802,1743.4923095703125
805,1334.80419921875
809,4924.64501953125
812,1468.4625244140625
825,2388.06298828125
828,1903.71728515625
830,1677.3990478515625
833,1346.7564697265625
850,4654.66552734375
852,5925.3076171875
862,1445.8387451171875
863,1508.074951171875
864,1466.561279296875
865,3129.42626953125
868,6496.1875
872,1658.1572265625
879,5467.73046875
880,1511.545654296875
883,1256.3348388671875
886,1631.4615478515625
923,1669.4554443359375
924,1354.2774658203125
932,1429.463134765625
945,5268.69091796875
947,6912.63671875
948,1890.551513671875
955,3650.430908203125
963,4036.814697265625
979,1213.2755126953125
989,1499.3472900390625
994,3061.139892578125
995,1682.0357666015625
998,1657.33349609375
1000,3444.851806640625
1018,1610.2247314453125
1019,2125.685302734375
1028,1684.534423828125
1034,1324.9586181640625
1038,1600.586181640625
1040,1391.1068115234375
1042,1359.1488037109375
1057,6647.076171875
1058,1866.21435546875
1063,1251.2662353515625
1066,3521.17041015625
1071,3887.67236328125
1073,3463.02099609375
1074,2500.083740234375
1077,2896.200927734375
1080,9449.6611328125
1088,1063.5523681640625
1096,931.8568115234375
1097,9545.08984375
1105,4998.7587890625
1115,1605.2669677734375
1116,2379.544677734375
1122,2047.218994140625
1130,3964.569091796875
1133,1125.4373779296875
1137,2273.785400390625
1140,1989.9481201171875
1143,8198.5458984375
1149,5434.4697265625
1150,975.837890625
1153,879.178466796875
1157,1171.0172119140625
1180,711.6878051757812
1183,942.923095703125
1188,1593.8876953125
1193,1085.2874755859375
1200,753.5069580078125
1209,2980.5771484375
1214,2030.45166015625
1219,1806.2716064453125
1223,6109.80078125
1227,950.2265625
1228,1401.0904541015625
1229,3678.28271484375
1233,1229.315185546875
1238,3863.993896484375
1239,1509.1971435546875
1241,3266.123779296875
1243,1817.9071044921875
1244,1294.84814453125
1245,3687.576171875
1277,3905.479736328125
1279,4029.16845703125
1292,9477.287109375
1293,1469.4991455078125
1299,9648.849609375
1304,3070.238525390625
1313,3502.8798828125
1328,2356.986328125
1330,1033.218017578125
1334,1576.4462890625
1335,1282.2896728515625
1336,4834.19091796875
1341,1042.1551513671875
1344,1353.556884765625
1351,1162.4827880859375
1352,2333.576904296875
1354,1655.064697265625
1368,4161.16943359375
1373,1372.722412109375
1375,864.24853515625
1381,1633.475341796875
1384,2378.986328125
1385,3211.86767578125
1388,5288.5048828125
1401,4706.6552734375
1402,2237.76318359375
1404,1422.7412109375
1406,1632.23193359375
1409,988.1150512695312
1422,1372.8604736328125
1429,3057.25390625
1433,5275.96142578125
1438,980.0389404296875
1444,1220.2191162109375
1446,1315.922119140625
1450,1175.069091796875
1451,742.7933349609375
1454,1656.0577392578125
1458,2418.17333984375
1461,2707.849853515625
1464,5591.6318359375
1465,1277.1961669921875
1478,1747.3358154296875
1479,1526.62158203125
1480,3022.125732421875
1484,1876.7794189453125
1486,1146.6572265625
1488,1035.018310546875
1489,2897.63623046875
1491,1165.328857421875
1507,2387.20556640625
1515,1733.702392578125
1519,2308.838134765625
1528,1906.54345703125
1529,1133.35986328125
1530,3053.591064453125
1532,1102.7705078125
1541,1645.148193359375
1542,3269.18701171875
1547,1244.3564453125
1549,1115.6961669921875
1553,2407.541015625
1554,2543.5966796875
1555,1460.072021484375
1559,1531.1466064453125
1565,1440.024169921875
1568,1076.8812255859375
1576,3524.78564453125
1579,960.8216552734375
1592,1131.64208984375
1596,2932.033203125
1605,988.5990600585938
1607,1514.4820556640625
1612,1772.60595703125
1617,2893.0595703125
1619,2160.83154296875
1620,7579.92822265625
1624,1639.451904296875
1627,1474.680908203125
1633,1907.5701904296875
1636,1224.4110107421875
1639,1321.98681640625
1640,3282.55810546875
1644,1012.38232421875
1646,1681.8184814453125
1647,2707.667724609375
1654,1276.0924072265625
1655,2864.07568359375
1664,5793.8193359375
1665,2008.68603515625
1667,6453.99267578125
1669,1169.3671875
1678,1683.689697265625
1682,1991.116455078125
1689,1141.652587890625
1690,2582.86279296875
1693,6078.6201171875
1695,967.6817016601562
1705,1921.15673828125
1706,2152.77685546875
1708,1924.705322265625
1716,2059.000244140625
1720,9129.5634765625
1722,1523.2105712890625
1749,4312.22509765625
1750,2185.329345703125
1751,5709.80126953125
1760,2342.264404296875
1763,3398.677490234375
1770,1707.103759765625
1777,1948.7037353515625
1785,3872.342041015625
1791,1320.9080810546875
1794,3422.31005859375
1800,1420.1134033203125
1816,1189.94482421875
1817,1364.69091796875
1821,2979.991455078125
1836,1359.8450927734375
1838,1675.21533203125
1851,1981.2384033203125
1852,3009.281494140625
1854,2415.35791015625
1856,1034.880615234375
1865,830.6923828125
1872,1068.662353515625
1878,894.6473388671875
1880,1031.864990234375
1881,1348.091552734375
1882,1878.7296142578125
1886,956.3809814453125
1892,1765.029296875
1894,2159.955810546875
1898,2346.807861328125
1899,2892.65673828125
1902,1202.65234375
1903,4026.41064453125
1906,1419.446533203125
1910,2460.566650390625
1911,1773.7371826171875
1914,3351.7568359375
1929,3495.244873046875
1932,1475.7572021484375
1952,1156.147705078125
1959,1152.2022705078125
1960,1209.278564453125
1976,3468.130615234375
1980,2933.262451171875
1981,1455.4793701171875
1987,1842.985595703125
1994,1442.6949462890625
2000,1378.409912109375
2008,2378.414794921875
2011,2251.204345703125
2012,5071.6123046875
2019,1803.425537109375
2022,3068.201171875
2024,7093.1123046875
2028,1067.783203125
2030,3532.40087890625
2031,7282.79150390625
2047,1936.052001953125
2049,956.9228515625
2050,1457.847900390625
2051,4217.05126953125
2056,1787.3035888671875
2057,1331.7379150390625
2059,2196.377685546875
2069,3332.73779296875
2085,2358.694091796875
2089,1078.57763671875
2090,1515.89453125
2101,2492.235107421875
2114,2451.903076171875
2115,1424.163818359375
2118,1239.5335693359375
2119,2133.84521484375
2125,1442.291259765625
2128,3105.96142578125
2129,1557.1339111328125
2132,1654.1722412109375
2133,2238.6669921875
2135,980.2562866210938
2136,1774.114501953125
2143,1288.544677734375
2144,1107.451416015625
2145,2822.479736328125
2152,2281.227783203125
2160,3044.126953125
2166,1636.998291015625
2169,1245.4730224609375
2170,1918.346435546875
2172,1610.2547607421875
2181,1996.2529296875
2183,1617.00341796875
2185,3843.4423828125
2188,2235.857177734375
2189,2291.429931640625
2194,4085.8251953125
2202,1458.0599365234375
2208,2807.813232421875
2227,2076.1181640625
2230,4997.900390625
2235,1879.188232421875
2236,1502.992919921875
2244,7458.21484375
2248,1452.003662109375
2252,1487.1983642578125
2254,1681.4415283203125
2260,5521.08251953125
2263,1841.3570556640625
2274,1414.916259765625
2277,1153.8929443359375
2279,6125.83984375
2280,11570.4287109375
2283,2593.654541015625
2284,871.1249389648438
2288,3959.898681640625
2292,1820.6883544921875
2295,5167.7509765625
2296,1328.73828125
2299,2347.925048828125
2315,5200.2021484375
2318,1235.8214111328125
2329,10749.912109375
2337,1343.4346923828125
2340,1170.3121337890625
2342,1620.92041015625
2347,3141.635498046875
2349,4369.27685546875
2354,1352.9439697265625
2361,2263.275390625
2370,1338.645751953125
2378,2904.9033203125
2382,4494.63525390625
2387,1407.9027099609375
2389,1753.0457763671875
2394,1465.3616943359375
2396,1637.4940185546875
2400,2736.89111328125
2407,2711.144287109375
2414,1195.4351806640625
2415,2057.765380859375
2421,2058.376708984375
2427,1744.4827880859375
2428,2505.934326171875
2430,2601.47265625
2435,2081.935302734375
2445,4548.7744140625
2446,1744.902099609375
2447,1388.501708984375
2449,1896.00244140625
2451,1829.0166015625
2458,12334.44140625
2462,8622.1103515625
2463,2746.31298828125
2467,2633.80029296875
2471,5872.28173828125
2475,2692.9580078125
2478,2869.103271484375
2483,4069.17431640625
2485,1194.1065673828125
2487,1099.955078125
2494,807.395263671875
2497,1978.8760986328125
2499,1302.162353515625
2503,1976.821044921875
2513,2970.58544921875
2515,1729.5457763671875
2522,1509.30224609375
2523,1624.8082275390625
2528,2649.536865234375
2532,3800.266357421875
2536,1081.5260009765625
2538,1578.7579345703125
2539,1077.4267578125
2540,2829.279296875
2545,5599.97265625
2548,1103.3521728515625
2549,1045.297119140625
2553,2005.6873779296875
2563,1339.2337646484375
2566,2259.673828125
2574,1446.9443359375
2575,2604.124755859375
2584,2325.537841796875
2588,2725.93505859375
2589,1133.82421875
2592,1677.885498046875
2596,1329.995361328125
2598,1551.8363037109375
2602,913.8161010742188
2603,1732.168701171875
2607,2204.63037109375
2609,1660.63232421875
2611,5233.57080078125
2627,1666.9783935546875
2628,1839.2176513671875
2630,2603.7734375
2633,2113.343017578125
2636,8283.384765625
2640,941.2879028320312
2641,1136.8682861328125
2657,4245.4228515625
2659,930.7359619140625
2662,1162.94970703125
2663,1582.323486328125
2667,2165.341064453125
2670,938.962158203125
2682,2227.686279296875
2694,3330.183349609375
2699,5846.81689453125
2700,3017.01708984375
2703,4878.3359375
2708,1916.6156005859375
2714,1019.5026245117188
2725,1100.5069580078125
2726,1135.2593994140625
2727,1356.930908203125
2732,2407.333251953125
2733,6662.57421875
2736,5225.50146484375
2745,2173.1142578125
2760,1193.0770263671875
2764,1673.8978271484375
2765,5703.923828125
2766,753.5525512695312
2775,1815.7828369140625
2783,1689.9715576171875
2784,1276.98974609375
2786,2413.760986328125
2801,1177.36083984375
2803,1502.2041015625
2813,5334.32080078125
2815,6884.1044921875
2816,1905.74267578125
2818,2512.445556640625
2819,3417.12451171875
2822,1313.7283935546875
2825,1724.71728515625
2826,1669.1307373046875
2830,1872.3092041015625
2834,1335.5675048828125
2835,4347.14453125
2856,2119.184814453125
2873,6552.35302734375
2886,5308.08447265625
2892,2081.31103515625
2896,1001.5156860351562
2897,1392.1226806640625
2899,2367.92236328125
2901,1239.589111328125
2909,4904.68310546875
2914,2751.64404296875
2915,1119.907470703125
2916,2125.202880859375
2919,1010.2764282226562
2926,2622.248779296875
2927,2124.8603515625
2933,1709.197021484375
2934,3243.807861328125
2941,1927.607666015625
2942,1590.075439453125
2946,2602.037109375
2949,1583.4073486328125
2952,2074.633544921875
2957,7379.64501953125
2962,1934.1834716796875
2963,1100.8564453125
2965,2001.1658935546875
2966,5725.3251953125
2971,2528.960693359375
2975,836.6384887695312
2979,1105.0723876953125
2985,9135.712890625
2995,2250.06884765625
2996,1236.5068359375
3001,4222.08154296875
3007,2268.041015625
3008,1046.4935302734375
3014,3340.33935546875
3017,12840.8310546875
3021,1293.1173095703125
3025,2060.618896484375
3026,1024.22119140625
3034,2306.25244140625
3035,2327.674560546875
3044,2670.83447265625
3046,2335.963623046875
3047,5678.5927734375
3057,3273.158203125
3059,4787.275390625
3063,4436.62744140625
3065,1409.8126220703125
3067,3054.363037109375
3069,1525.293701171875
3076,3034.237548828125
3086,1271.7891845703125
3088,2142.66357421875
3090,1772.7208251953125
3096,2896.474365234375
3100,1208.108642578125
3102,2000.2252197265625
3103,2132.22900390625
3107,1283.0401611328125
3118,1492.5792236328125
3120,4602.486328125
3123,2237.092041015625
3128,1171.259521484375
3132,1697.99658203125
3140,1416.4080810546875
3152,2641.549072265625
3165,2625.39404296875
3183,1812.6461181640625
3190,1051.96142578125
3197,1814.53125
3201,1343.790283203125
3203,1796.1805419921875
3214,2377.861328125
3219,1919.144287109375
3220,1425.7156982421875
3221,3806.65771484375
3229,1659.9095458984375
3234,1110.27490234375
3235,3627.100830078125
3240,1871.2677001953125
3241,1448.878173828125
3249,1845.2666015625
3254,1061.9510498046875
3264,3023.872802734375
3266,1820.0963134765625
3270,1048.896484375
3282,1649.5816650390625
3285,1463.09814453125
3289,1179.4578857421875
3291,1616.8206787109375
3295,1928.8369140625
3299,962.3567504882812
3302,1505.010986328125
3303,6741.7021484375
3308,3415.47607421875
3309,3187.3193359375
3324,2307.9794921875
3327,4383.50927734375
3330,4019.577392578125
3335,1210.7562255859375
3339,2387.0087890625
3340,2251.889404296875
3343,1603.576171875
3350,2897.415283203125
3353,1586.831298828125
3356,8373.189453125
3361,2765.6533203125
3368,971.0383911132812
3376,1505.5809326171875
3381,1107.055419921875
3383,2147.670654296875
3397,2620.9775390625
3403,2103.838623046875
3405,1539.8016357421875
3410,1563.2529296875
3412,2629.572509765625
3416,2941.23583984375
3417,1498.6446533203125
3423,3388.198486328125
3427,5764.93798828125
3435,3155.017578125
3439,1299.5025634765625
3441,1890.0692138671875
3450,1358.9200439453125
3453,1262.5540771484375
3454,1423.52490234375
3458,7967.9150390625
3459,1745.92822265625
3467,3200.026123046875
3469,4534.10546875
3477,865.2042846679688
3478,8423.9619140625
3482,1083.03759765625
3484,5316.73779296875
3506,2138.452392578125
3515,5165.513671875
3522,2918.237060546875
3523,1306.3603515625
3526,1218.8642578125
3532,1658.751953125
3534,1921.0084228515625
3537,1269.0086669921875
3539,1094.947021484375
3542,4788.29833984375
3545,1080.584716796875
3552,1594.029052734375
3554,1366.09130859375
3573,1975.158935546875
3576,1248.4197998046875
3577,2668.43505859375
3580,1411.40283203125
3583,1187.6353759765625
3584,1545.5157470703125
3609,1154.5087890625
3613,4772.587890625
3623,1981.3924560546875
3624,3234.275146484375
3638,7425.4189453125
3642,1981.3291015625
3643,2235.199462890625
3647,1419.520263671875
3653,1616.1639404296875
3654,3698.035888671875
3656,1516.1988525390625
3658,991.7578125
3659,3386.98388671875
3663,5256.1591796875
3664,2960.93359375
3666,940.9688110351562
3681,1421.037353515625
3689,2619.657958984375
3694,2595.525146484375
3695,1504.7218017578125
3699,1372.4481201171875
3701,1993.3194580078125
3704,4036.179443359375
3721,1437.0211181640625
3726,3222.84912109375
3727,2192.512451171875
3729,2212.241943359375
3731,3696.466796875
3738,1628.969482421875
3740,2503.48486328125
3744,1784.0994873046875
3757,1204.7530517578125
3758,1140.9195556640625
3778,1631.4755859375
3781,3530.11083984375
3790,5645.94482421875
3796,1312.1251220703125
3798,7218.560546875
3804,1177.00439453125
3813,1142.8443603515625
3814,1176.9393310546875
3815,2494.49169921875
3818,2146.270263671875
3823,2746.256591796875
3826,7115.4296875
3831,1394.1036376953125
3834,2882.431884765625
3835,2712.408935546875
3849,2371.400390625
3850,2806.917724609375
3855,2031.7503662109375
3864,2610.715576171875
3867,1799.71435546875
3871,1235.86962890625
3879,1801.675537109375
3880,2562.622314453125
3882,4053.704345703125
3884,8372.8388671875
3893,1731.8994140625
3895,1845.8607177734375
3901,2660.07568359375
3903,1192.6396484375
3913,1556.24462890625
3921,1744.9869384765625
3929,2181.1318359375
3947,1060.8516845703125
3962,2011.869384765625
3963,992.1844482421875
3966,1594.7506103515625
3975,1618.3016357421875
3976,5825.31640625
3977,2573.728271484375
3978,1266.300048828125
3979,1009.5054321289062
3983,1832.8004150390625
3985,1002.6634521484375
3989,7474.5634765625
3992,2011.356201171875
3995,2197.6474609375
4008,2120.006591796875
4013,1847.4306640625
4029,2131.61181640625
4035,2918.5654296875
4040,1936.0906982421875
4048,934.1591186523438
4060,1840.4361572265625
4066,1111.794921875
4075,940.2238159179688
4079,2284.690673828125
4083,1122.9029541015625
4091,1834.386474609375
4092,5785.8955078125
4093,2593.17578125
4098,3225.8779296875
4108,1239.9124755859375
4109,975.2029418945312
4110,3476.36279296875
4116,2186.790771484375
4129,1649.4346923828125
4130,3791.6650390625
4140,1824.01123046875
4146,1840.9285888671875
4150,4029.091552734375
4151,7970.59765625
4153,1467.01513671875
4169,7081.22998046875
4170,2073.5556640625
4179,1784.04248046875
4183,4330.2421875
4188,3009.775146484375
4190,1486.5433349609375
4193,1805.153076171875
4201,7935.63232421875
4205,1835.340087890625
4210,2451.679931640625
4226,2134.453857421875
4229,1948.7242431640625
4241,2828.69775390625
4242,1381.9703369140625
4257,3875.67822265625
4258,863.3341064453125
4260,2505.27734375
4263,4532.40625
4267,944.2328491210938
4273,2017.289306640625
4274,1596.8126220703125
4277,1234.193115234375
4281,1188.0013427734375
4283,4840.630859375
4293,2495.1591796875
4294,1467.6553955078125
4305,3809.904541015625
4307,2529.567138671875
4318,1764.15673828125
4325,2659.98681640625
4327,5354.95361328125
4332,2659.028076171875
4335,4123.75
4336,3205.2275390625
4337,869.9738159179688
4339,4938.853515625
4343,1369.4090576171875
4346,979.169677734375
4348,1595.0654296875
4350,3836.66357421875
4358,2298.0673828125
4359,2487.762451171875
4363,1803.70068359375
4366,4541.310546875
4374,1007.883544921875
4375,2319.94677734375
4377,1167.234130859375
4393,3503.738525390625
4395,2483.4541015625
4400,1058.86767578125
4402,7192.88037109375
4404,9178.1708984375
4415,2290.937255859375
4418,2075.109619140625
4422,1461.87353515625
4430,1303.53466796875
4432,1596.6749267578125
4433,1279.8634033203125
4435,5001.70068359375
4438,1693.5
4444,1576.324462890625
4447,2061.633056640625
4451,5087.2197265625
4452,1890.721923828125
4457,1438.71875
4459,3785.443359375
4469,1334.4364013671875
4471,8958.09765625
4486,1095.52099609375
4488,2258.129150390625
4510,1083.7215576171875
4515,1096.719970703125
4527,4924.69677734375
4530,1146.2679443359375
4534,980.2282104492188
4535,3642.83544921875
4536,1489.488525390625
4548,3181.440185546875
4549,1699.509765625
4551,6731.44873046875
4556,2679.3388671875
4559,906.1160278320312
4564,1448.890625
4570,3411.637939453125
4575,7217.04638671875
4584,3268.16455078125
4585,2839.181396484375
4591,1932.1416015625
4592,2536.384033203125
4593,1641.20703125
4594,1400.0599365234375
4598,1506.3895263671875
4607,2516.96630859375
4608,1117.2725830078125
4620,1897.0189208984375
4621,3585.349853515625
4625,3229.19921875
4635,3082.331298828125
4638,4725.93701171875
4652,2523.5146484375
4657,2067.411865234375
4658,1516.665283203125
4666,6265.45458984375
4672,1354.83935546875
4676,3214.95654296875
4680,1228.0819091796875
4681,6091.79345703125
4683,2710.30810546875
4684,1437.359619140625
4689,2677.8955078125
4690,2668.102783203125
4692,1921.32080078125
4697,1982.552001953125
4700,1610.8299560546875
4705,14544.6298828125
4721,1953.95166015625
4726,1849.3900146484375
4729,1083.2235107421875
4731,4594.78955078125
4736,2241.273193359375
4739,1612.1231689453125
4740,1624.6431884765625
4753,1064.1961669921875
4754,2140.092529296875
4755,3417.170166015625
4756,1231.9658203125
4759,1763.2122802734375
4764,1335.3121337890625
4771,2918.873046875
4772,1879.5816650390625
4776,937.3964233398438
4780,2664.839111328125
4784,1576.401123046875
4786,1365.4609375
4787,3001.72021484375
4789,1187.5079345703125
4794,1740.9635009765625
4800,2208.45703125
4807,2437.7900390625
4813,8263.1396484375
4818,1915.680908203125
4823,13792.6201171875
4824,1811.067626953125
4829,2395.693115234375
4830,1133.736083984375
4835,2488.953857421875
4844,1701.97021484375
4845,1998.3614501953125
4846,2603.3203125
4847,945.7644653320312
4854,2224.131591796875
4857,3049.723388671875
4861,1033.7615966796875
4863,1558.7830810546875
4866,2774.100830078125
4869,3945.833740234375
4871,1309.9920654296875
4872,2083.0029296875
4875,2151.7998046875
4877,7996.94970703125
4878,1075.97119140625
4885,1711.1346435546875
4886,1545.084716796875
4888,3425.882568359375
4890,1298.206298828125
4896,1250.2498779296875
4899,2045.2850341796875
4913,791.119873046875
4916,1840.977783203125
4920,3420.039306640625
4925,2634.890625
4934,2323.077392578125
4941,2656.721435546875
4946,1500.211181640625
4954,2366.685302734375
4956,1315.29541015625
4958,4453.15087890625
4965,1348.65283203125
4966,1208.5914306640625
4970,2619.115966796875
4977,2264.628173828125
4980,2208.278076171875
4984,1688.8768310546875
4995,1191.081298828125
4997,2555.204833984375
4999,1717.702392578125
5005,3022.131591796875
5011,1920.177734375
5015,2287.975341796875
5016,2272.6796875
5019,2078.10693359375
5024,2168.89990234375
5030,1881.3427734375
5031,1710.81640625
5034,1905.1285400390625
5047,9715.2841796875
5048,1985.0162353515625
5052,1433.0966796875
5061,2129.0166015625
5062,9466.92578125
5067,2774.67236328125
5068,3502.14501953125
5077,1206.7337646484375
5079,1819.710205078125
5090,3184.578857421875
5094,2157.4853515625
5103,2162.368408203125
5104,1026.1497802734375
5106,2182.821533203125
5107,2046.2020263671875
5110,1116.746337890625
5114,1694.7464599609375
5116,4332.7744140625
5121,6253.43212890625
5122,2035.3663330078125
5124,1206.98583984375
5132,4064.442626953125
5133,1758.1414794921875
5138,2209.10791015625
5143,2087.291259765625
5153,1761.0
5154,1765.478759765625
5155,1173.012939453125
5160,1676.88330078125
5169,3763.306396484375
5172,3348.226806640625
5173,2522.943115234375
5179,1018.2938232421875
5182,3036.095947265625
5187,1080.7445068359375
5192,3042.785888671875
5211,1532.134765625
5213,3414.870361328125
5219,1070.8721923828125
5225,2289.00439453125
5226,1292.7733154296875
5227,4486.16015625
5228,1442.697021484375
5239,3490.42822265625
5241,1535.236328125
5244,2099.51318359375
5248,3795.311767578125
5260,1328.4683837890625
5266,1155.6163330078125
5273,1768.6124267578125
5280,8877.9990234375
5298,3467.588134765625
5300,1172.615234375
5306,3101.423828125
5307,1325.50390625
5311,5094.71142578125
5316,1266.7161865234375
5323,903.1190185546875
5332,1681.17138671875
5336,1406.2314453125
5338,1316.0997314453125
5342,2002.0831298828125
5347,1289.093505859375
5355,3513.6396484375
5357,1918.705078125
5362,1299.7412109375
5363,1116.7276611328125
5364,1099.0872802734375
5366,2252.354248046875
5374,5563.31298828125
5375,952.6214599609375
5379,2903.4619140625
5380,1524.937255859375
5383,918.4247436523438
5385,1280.6844482421875
5390,1916.1011962890625
5393,3452.56103515625
5398,1970.681884765625
5411,2503.145751953125
5414,923.6422119140625
5429,1436.0128173828125
5432,10827.4794921875
5436,1219.3258056640625
5437,4260.90478515625
5439,1169.749267578125
5440,2860.104248046875
5449,1618.5177001953125
5458,1225.2362060546875
5460,1021.8679809570312
5462,1463.1644287109375
5463,2079.6611328125
5465,2190.54052734375
5467,2994.337890625
5475,2986.814453125
5483,1937.7337646484375
5485,1393.3858642578125
5489,1907.8074951171875
5493,2807.00048828125
5497,900.7213745117188
5501,1601.844482421875
5506,1233.6600341796875
5507,1396.98828125
5510,2540.780517578125
5524,4505.03759765625
5531,1170.2847900390625
5542,2793.486572265625
5543,2287.6689453125
5544,3833.006591796875
5552,1546.8037109375
5560,2218.79296875
5563,3591.28369140625
5573,2363.410400390625
5579,1102.944580078125
5584,2388.58447265625
5585,9347.4462890625
5594,1435.427490234375
5595,1657.49560546875
5597,1829.5042724609375
5598,1444.3985595703125
5604,1407.45703125
5606,1408.324462890625
5610,1016.6267700195312
5615,4232.68408203125
5631,1283.46728515625
5637,1318.3017578125
5646,1532.2159423828125
5656,2920.041015625
5658,10615.49609375
5666,1476.1907958984375
5668,2263.944580078125
5673,1280.2662353515625
5680,1290.340087890625
5691,2168.657958984375
5692,8514.84375
5693,2035.2159423828125
5697,3054.607666015625
5698,1723.284423828125
5700,1750.8929443359375
5704,1697.7083740234375
5705,1847.145263671875
5707,1362.3489990234375
5710,1062.985595703125
5716,1095.1533203125
5720,1385.8419189453125
5722,2435.200439453125
5727,1786.5555419921875
5733,1317.6689453125
5737,2411.92138671875
5742,3769.297607421875
5747,1057.21435546875
5760,1994.2872314453125
5774,1858.13134765625
5788,5008.134765625
5796,1977.359375
5797,1408.4332275390625
5800,2789.45068359375
5812,1522.7611083984375
5814,1543.6346435546875
5818,1202.134033203125
5819,2934.129638671875
5823,3335.567626953125
5826,2651.261962890625
5830,1352.7510986328125
5831,1565.796875
5846,2543.259521484375
5864,1903.939697265625
5869,815.98486328125
5870,3515.02734375
5879,1618.4351806640625
5883,7977.36572265625
5886,1379.9290771484375
5889,4331.001953125
5904,2201.422119140625
5905,1016.7285766601562
5910,2225.25390625
5911,1778.89892578125
5914,1477.774658203125
5915,1613.8890380859375
5920,1273.1695556640625
5925,2097.144775390625
5926,1278.2940673828125
5934,2454.251953125
5939,2808.727783203125
5941,1046.3927001953125
5943,997.7628784179688
5949,3509.862060546875
5961,1955.9073486328125
5965,3844.31103515625
5966,2681.035888671875
5969,889.7833251953125
5970,2198.8486328125
5978,3200.92041015625
5979,3016.579833984375
5983,1666.7606201171875
5985,5575.7841796875
5989,1114.15283203125
5997,1441.3809814453125
6004,2062.4501953125
6010,3771.21044921875
6013,1625.5606689453125
6019,1584.6846923828125
6020,1424.80712890625
6032,1169.7135009765625
6036,4235.4423828125
6037,4776.2216796875
6039,1673.0838623046875
